Region,Original_crop,Crop_scientific_name,Crop_component,Variable,Units,Value,Primary_reference_of_dataset,Reference_where_data_were_collated,Website_of_source_of_collated_data,Table_in_reference,,,,,,,,,,,,
Australia,Wheat,Triticum aestivum,Crop_products,Maximum_Harvest_index,Proportion,0.56,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Barley,Hordeum vulgare,Crop_products,Maximum_Harvest_index,Proportion,0.57,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lupin,Lupinus angustifolius,Crop_products,Maximum_Harvest_index,Proportion,0.5,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Canola,Brassica napus,Crop_products,Maximum_Harvest_index,Proportion,0.41,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Oat,Avena sativa,Crop_products,Maximum_Harvest_index,Proportion,0.48,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Sorghum,Sorghum bicolor,Crop_products,Maximum_Harvest_index,Proportion,0.7,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Triticale,Triticum durum X Secale cereale,Crop_products,Maximum_Harvest_index,Proportion,0.46,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Field pea,Pisum sativum,Crop_products,Maximum_Harvest_index,Proportion,0.58,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Chickpea,Cicer arietinum,Crop_products,Maximum_Harvest_index,Proportion,0.55,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Faba bean,Vicia faba,Crop_products,Maximum_Harvest_index,Proportion,0.58,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lentil,Lens culinaris,Crop_products,Maximum_Harvest_index,Proportion,0.51,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Maize,Zea mays,Crop_products,Maximum_Harvest_index,Proportion,0.62,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Vetch,Vicia sativa,Crop_products,Maximum_Harvest_index,Proportion,0.47,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Peanut,Arachis hypogea,Crop_products,Maximum_Harvest_index,Proportion,0.57,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
United States of America,Maize,,Crop_products,Mean_HI,Proportion,0.53,Prince et al (2001),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Soybeans,,Crop_products,Mean_HI,Proportion,0.42,Prince et al (2001),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Oats,,Crop_products,Mean_HI,Proportion,0.52,Prince et al (2001),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Barley,,Crop_products,Mean_HI,Proportion,0.50,Prince et al (2001),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Wheat,,Crop_products,Mean_HI,Proportion,0.50,Prince et al (2001),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Sunflower,,Crop_products,Mean_HI,Proportion,0.27,Prince et al (2001),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Sorghum,,Crop_products,Mean_HI,Proportion,0.44,Prince et al (2001),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Maize,,Crop_products,Mean_HI,Proportion,0.53,Johnson et al (2006),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Soybeans,,Crop_products,Mean_HI,Proportion,0.46,Johnson et al (2006),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Oats,,Crop_products,Mean_HI,Proportion,0.44,Johnson et al (2006),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Barley,,Crop_products,Mean_HI,Proportion,0.50,Johnson et al (2006),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Wheat,,Crop_products,Mean_HI,Proportion,0.45,Johnson et al (2006),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Sunflower,,Crop_products,Mean_HI,Proportion,0.40,Johnson et al (2006),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
United States of America,Sorghum,,Crop_products,Mean_HI,Proportion,0.47,Johnson et al (2006),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Canada,Maize,,Crop_products,Mean_HI,Proportion,0.50,Bolinder et al (2007),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Canada,Soybeans,,Crop_products,Mean_HI,Proportion,0.40,Bolinder et al (2007),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Canada,Oats,,Crop_products,Mean_HI,Proportion,0.53,Bolinder et al (2007),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Canada,Barley,,Crop_products,Mean_HI,Proportion,0.53,Bolinder et al (2007),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Canada,Wheat,,Crop_products,Mean_HI,Proportion,0.40,Bolinder et al (2007),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Canada,Sunflower,,Crop_products,Mean_HI,Proportion,-,Bolinder et al (2007),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Canada,Sorghum,,Crop_products,Mean_HI,Proportion,0.25,Bolinder et al (2007),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Australia,Maize,,Crop_products,Mean_HI,Proportion,0.52,Unkovich et al (2010),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Australia,Soybeans,,Crop_products,Mean_HI,Proportion,0.24,Unkovich et al (2010),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Australia,Oats,,Crop_products,Mean_HI,Proportion,0.30,Unkovich et al (2010),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Australia,Barley,,Crop_products,Mean_HI,Proportion,0.38,Unkovich et al (2010),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Australia,Wheat,,Crop_products,Mean_HI,Proportion,0.36,Unkovich et al (2010),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Australia,Sunflower,,Crop_products,Mean_HI,Proportion,0.40,Unkovich et al (2010),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
Australia,Sorghum,,Crop_products,Mean_HI,Proportion,0.45,Unkovich et al (2010),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 9,,,,,,,,,,,,
